order,family,species,asymmetry,ellipticity,egg_length_cm,Species1,Family1,Order1,Mass,Hand.Wing.Index,Wing.Length,Kipps.Distance,Tail.Length,Tarsus.Length,Beak.Length_Culmen,Migration,Primary.Lifestyle,_merge
PASSERIFORMES,Tyrannidae,Tyrannus vociferans,0.1613,0.3654,2.3931,Tyrannus vociferans,Tyrannidae,Passeriformes,45.6,31.9,128.9,41.3,96.9,19.5,23.8,3,Insessorial,both
PASSERIFORMES,Vireonidae,Pteruthius aenobarbus,0.1305,0.3505,1.7284,Pteruthius aenobarbus,Vireonidae,Passeriformes,11.8,17.1,59.0,10.1,40.3,19.6,12.3,1,Insessorial,both
PASSERIFORMES,Vireonidae,Vireo atricapilla,0.2187,0.4149,1.6788,Vireo atricapilla,Vireonidae,Passeriformes,9.0,14.9,54.8,8.2,42.9,19.8,13.1,3,Insessorial,both
PASSERIFORMES,Vireonidae,Vireo bellii,0.1894,0.382,1.7338,Vireo bellii,Vireonidae,Passeriformes,8.5,19.4,55.7,10.8,44.1,19.2,13.5,3,Insessorial,both
PASSERIFORMES,Vireonidae,Vireo cassinii,0.1736,0.3927,1.9181,Vireo cassinii,Vireonidae,Passeriformes,14.7,27.9,73.6,20.5,51.0,19.3,14.7,3,Insessorial,both
PASSERIFORMES,Vireonidae,Vireo flavifrons,0.1763,0.4024,1.9014,Vireo flavifrons,Vireonidae,Passeriformes,18.0,33.8,76.3,25.8,48.4,19.3,15.1,3,Insessorial,both
PASSERIFORMES,Vireonidae,Vireo flavoviridis,0.1949,0.3587,1.9788,Vireo flavoviridis,Vireonidae,Passeriformes,17.6,25.9,77.7,20.4,51.9,18.9,18.1,3,Insessorial,both
PASSERIFORMES,Vireonidae,Vireo gilvus,0.163,0.3602,1.8321,Vireo gilvus,Vireonidae,Passeriformes,12.7,23.5,70.1,16.5,51.3,17.6,14.3,3,Insessorial,both
PASSERIFORMES,Vireonidae,Vireo griseus,0.1639,0.3565,1.8157,Vireo griseus,Vireonidae,Passeriformes,11.4,17.9,61.6,11.1,48.9,19.5,13.7,3,Insessorial,both
PASSERIFORMES,Vireonidae,Vireo huttoni,0.1226,0.3778,1.8141,Vireo huttoni,Vireonidae,Passeriformes,11.3,17.0,63.2,10.8,49.1,19.5,13.1,1,Insessorial,both
PASSERIFORMES,Vireonidae,Vireo olivaceus,0.1917,0.4367,2.0757,Vireo olivaceus,Vireonidae,Passeriformes,16.1,29.8,77.5,23.6,52.7,19.5,16.4,3,Insessorial,both
PASSERIFORMES,Vireonidae,Vireo philadelphicus,0.1488,0.4341,2.1936,Vireo philadelphicus,Vireonidae,Passeriformes,11.5,25.6,66.2,17.0,47.1,17.0,13.2,3,Insessorial,both
PASSERIFORMES,Vireonidae,Vireo plumbeus,0.1294,0.3425,1.9182,Vireo plumbeus,Vireonidae,Passeriformes,16.4,28.6,77.0,22.7,56.7,19.1,14.8,3,Insessorial,both
PASSERIFORMES,Vireonidae,Vireo solitarius,0.1655,0.3919,1.9827,Vireo solitarius,Vireonidae,Passeriformes,15.3,29.3,75.3,22.1,51.4,18.6,13.7,3,Insessorial,both
PASSERIFORMES,Vireonidae,Vireo vicinior,0.1642,0.3709,1.9014,Vireo vicinior,Vireonidae,Passeriformes,12.8,15.5,63.6,9.8,56.8,19.9,13.7,3,Insessorial,both
PASSERIFORMES,Zosteropidae,Zosterops japonicus,0.1414,0.2727,1.504,Zosterops japonicus,Zosteropidae,Passeriformes,11.3,19.9,56.8,11.3,41.6,17.1,13.4,1,Insessorial,both
PASSERIFORMES,Zosteropidae,Zosterops lateralis,0.147,0.3581,1.6491,Zosterops lateralis,Zosteropidae,Passeriformes,12.7,25.3,59.0,15.2,42.2,16.4,12.7,1,Insessorial,both
PASSERIFORMES,Zosteropidae,Zosterops pallidus,0.1849,0.3948,1.7056,Zosterops pallidus,Zosteropidae,Passeriformes,11.1,20.7,56.6,11.7,46.5,16.7,11.9,1,Insessorial,both
PASSERIFORMES,Zosteropidae,Zosterops senegalensis,0.1789,0.3826,1.5623,Zosterops senegalensis,Zosteropidae,Passeriformes,10.9,19.2,57.1,10.9,39.3,15.7,12.5,1,Insessorial,both
PELECANIFORMES,Ardeidae,Ardea cinerea,0.0753,0.4232,6.067,Ardea cinerea,Ardeidae,Pelecaniformes,1443.0,34.6,441.0,152.7,169.1,137.9,138.9,1,Terrestrial,both
PELECANIFORMES,Ardeidae,Ardea cocoi,0.0913,0.4012,6.4086,Ardea cocoi,Ardeidae,Pelecaniformes,1752.4,31.8,466.3,147.5,178.3,186.4,146.9,1,Terrestrial,both
PELECANIFORMES,Ardeidae,Ardea herodias,0.0735,0.4251,6.5299,Ardea herodias,Ardeidae,Pelecaniformes,2523.4,36.6,463.5,169.5,159.2,167.5,145.2,2,Terrestrial,both
PELECANIFORMES,Ardeidae,Ardea melanocephala,0.0415,0.3606,5.8085,Ardea melanocephala,Ardeidae,Pelecaniformes,1060.0,36.3,391.3,140.2,146.5,137.6,103.8,1,Terrestrial,both
PELECANIFORMES,Ardeidae,Ardea purpurea,0.0875,0.3089,5.3435,Ardea purpurea,Ardeidae,Pelecaniformes,1064.5,33.9,349.7,118.2,113.2,117.5,125.9,3,Terrestrial,both
PELECANIFORMES,Ardeidae,Ardeola speciosa,0.0669,0.3192,3.6944,Ardeola speciosa,Ardeidae,Pelecaniformes,253.0,26.3,190.2,50.1,63.2,57.5,68.8,2,Terrestrial,both
PELECANIFORMES,Ardeidae,Botaurus lentiginosus,0.0769,0.3573,4.8971,Botaurus lentiginosus,Ardeidae,Pelecaniformes,706.0,32.0,270.8,84.7,88.6,89.7,82.4,3,Terrestrial,both
PELECANIFORMES,Ardeidae,Butorides striata,0.0385,0.3898,3.7977,Butorides striata,Ardeidae,Pelecaniformes,201.5,29.8,175.9,53.2,63.6,49.7,69.2,1,Terrestrial,both
PELECANIFORMES,Ardeidae,Butorides virescens,0.0415,0.325,3.8873,,,,,,,,,,,,,left_only
PELECANIFORMES,Ardeidae,Casmerodius albus,0.0801,0.3676,5.1851,,,,,,,,,,,,,left_only
PELECANIFORMES,Ardeidae,Egretta ardesiaca,0.0714,0.3683,4.1915,Egretta ardesiaca,Ardeidae,Pelecaniformes,324.0,21.1,245.2,50.5,87.6,80.4,68.8,1,Terrestrial,both
PELECANIFORMES,Ardeidae,Egretta caerulea,0.0566,0.3812,4.5502,Egretta caerulea,Ardeidae,Pelecaniformes,338.6,38.0,257.8,98.3,88.0,92.0,78.1,1,Terrestrial,both
PELECANIFORMES,Ardeidae,Egretta novaehollandiae,0.0458,0.3081,4.7203,Egretta novaehollandiae,Ardeidae,Pelecaniformes,558.6,37.5,298.4,110.8,114.8,89.0,80.9,1,Terrestrial,both
PELECANIFORMES,Ardeidae,Egretta rufescens,0.0647,0.363,4.9233,Egretta rufescens,Ardeidae,Pelecaniformes,614.0,37.2,313.2,116.5,103.0,144.5,101.5,1,Terrestrial,both
PELECANIFORMES,Ardeidae,Egretta thula,0.0587,0.3756,4.4634,Egretta thula,Ardeidae,Pelecaniformes,371.0,31.9,252.8,79.8,110.3,93.3,86.3,2,Terrestrial,both
PELECANIFORMES,Ardeidae,Egretta tricolor,0.0493,0.3915,4.5538,Egretta tricolor,Ardeidae,Pelecaniformes,372.3,35.5,248.8,87.4,94.5,96.8,102.7,2,Terrestrial,both
PELECANIFORMES,Ardeidae,Ixobrychus cinnamomeus,0.0317,0.2598,3.4134,Ixobrychus cinnamomeus,Ardeidae,Pelecaniformes,126.5,25.6,144.3,36.1,40.4,46.9,58.7,1,Terrestrial,both
PELECANIFORMES,Ardeidae,Ixobrychus exilis,0.0394,0.3307,3.1788,Ixobrychus exilis,Ardeidae,Pelecaniformes,86.3,29.0,107.8,30.6,40.8,37.9,47.8,2,Terrestrial,both
PELECANIFORMES,Ardeidae,Ixobrychus minutus,0.0733,0.3355,3.6788,Ixobrychus minutus,Ardeidae,Pelecaniformes,99.5,37.2,142.6,52.3,47.6,48.4,57.2,3,Terrestrial,both
PELECANIFORMES,Ardeidae,Ixobrychus sinensis,0.0643,0.4167,3.2688,Ixobrychus sinensis,Ardeidae,Pelecaniformes,94.3,31.0,129.4,39.6,40.8,42.4,62.4,3,Terrestrial,both
PELECANIFORMES,Ardeidae,Nyctanassa violacea,0.0695,0.3739,5.1448,Nyctanassa violacea,Ardeidae,Pelecaniformes,681.7,34.6,283.8,99.1,113.8,98.5,76.5,2,Terrestrial,both
PELECANIFORMES,Ardeidae,Nycticorax nycticorax,0.098,0.4089,5.2569,Nycticorax nycticorax,Ardeidae,Pelecaniformes,810.0,33.1,285.7,92.7,95.8,69.2,80.5,3,Terrestrial,both
PELECANIFORMES,Pelecanidae,Pelecanus erythrorhynchos,0.1643,0.5804,8.841,Pelecanus erythrorhynchos,Pelecanidae,Pelecaniformes,5608.5,44.9,561.0,251.0,146.2,115.9,319.8,2,Aquatic,both
PELECANIFORMES,Pelecanidae,Pelecanus occidentalis,0.1434,0.5699,7.9073,Pelecanus occidentalis,Pelecanidae,Pelecaniformes,3427.8,48.1,494.6,241.0,128.2,71.7,319.5,1,Aerial,both
PELECANIFORMES,Scopidae,Scopus umbretta,0.1085,0.3235,4.6386,Scopus umbretta,Scopidae,Pelecaniformes,472.0,36.1,293.2,108.0,154.1,65.6,84.5,2,Terrestrial,both
PELECANIFORMES,Threskiornithidae,Bostrychia hagedash,0.136,0.4308,6.1837,Bostrychia hagedash,Threskiornithidae,Pelecaniformes,1238.0,27.1,338.8,91.1,162.4,74.0,144.4,1,Terrestrial,both
PELECANIFORMES,Threskiornithidae,Eudocimus albus,0.1598,0.502,5.9553,Eudocimus albus,Threskiornithidae,Pelecaniformes,889.7,35.2,280.2,97.2,102.4,90.4,144.1,2,Terrestrial,both
PELECANIFORMES,Threskiornithidae,Eudocimus ruber,0.1443,0.5071,5.7392,Eudocimus ruber,Threskiornithidae,Pelecaniformes,660.1,37.1,260.4,94.3,87.0,82.2,144.9,2,Terrestrial,both
PELECANIFORMES,Threskiornithidae,Platalea ajaja,0.1711,0.4946,6.2814,Platalea ajaja,Threskiornithidae,Pelecaniformes,1490.0,33.6,349.0,119.3,93.6,97.7,159.8,2,Terrestrial,both
PELECANIFORMES,Threskiornithidae,Plegadis chihi,0.1286,0.4294,5.1955,Plegadis chihi,Threskiornithidae,Pelecaniformes,616.9,38.6,246.5,93.8,95.5,86.1,118.7,2,Terrestrial,both
PELECANIFORMES,Threskiornithidae,Plegadis falcinellus,0.1072,0.4256,5.0908,Plegadis falcinellus,Threskiornithidae,Pelecaniformes,626.6,38.9,274.8,104.7,102.7,86.4,117.2,2,Terrestrial,both
PHAETHONTIFORMES,Phaethontidae,Phaethon aethereus,0.2451,0.4199,5.9298,Phaethon aethereus,Phaethontidae,Phaethontiformes,750.0,68.4,309.2,211.8,100.2,28.9,66.4,3,Aerial,both
PHAETHONTIFORMES,Phaethontidae,Phaethon lepturus,0.2594,0.5206,5.7223,Phaethon lepturus,Phaethontidae,Phaethontiformes,328.0,70.4,269.4,188.5,108.2,20.6,54.7,3,Aerial,both
PHAETHONTIFORMES,Phaethontidae,Phaethon rubricauda,0.2577,0.4486,6.7408,Phaethon rubricauda,Phaethontidae,Phaethontiformes,671.9,68.8,330.5,226.0,99.8,28.7,70.8,3,Aerial,both
PHOENICOPTERIFORMES,Phoenicopteridae,Phoenicopterus ruber,0.1712,0.5955,8.8469,Phoenicopterus ruber,Phoenicopteridae,Phoenicopteriformes,3031.6,47.5,408.8,190.5,138.8,282.0,126.0,1,Terrestrial,both
PICIFORMES,Bucconidae,Nystalus maculatus,0.0422,0.1984,2.5058,Nystalus maculatus,Bucconidae,Piciformes,42.0,17.5,76.8,13.2,69.3,18.3,35.9,1,Insessorial,both
PICIFORMES,Lybiidae,Stactolaema leucotis,0.1099,0.3326,2.3208,Stactolaema leucotis,Lybiidae,Piciformes,54.9,19.9,90.9,18.1,52.3,21.5,23.3,1,Insessorial,both
PICIFORMES,Lybiidae,Trachyphonus vaillantii,0.1652,0.4034,2.7018,Trachyphonus vaillantii,Lybiidae,Piciformes,69.4,14.2,100.4,14.3,91.0,27.2,24.0,1,Insessorial,both
PICIFORMES,Lybiidae,Tricholaema lacrymosa,0.1068,0.3922,1.9122,Tricholaema lacrymosa,Lybiidae,Piciformes,22.9,14.8,68.8,10.3,40.5,17.3,18.7,1,Insessorial,both
PICIFORMES,Picidae,Campethera caroli,0.1301,0.3815,2.2985,Campethera caroli,Picidae,Piciformes,44.2,17.5,101.4,17.8,58.6,19.0,23.8,1,Insessorial,both
PICIFORMES,Picidae,Campethera nivosa,0.0934,0.2658,2.0985,Campethera nivosa,Picidae,Piciformes,37.8,11.3,82.9,9.8,44.0,16.9,17.5,1,Insessorial,both
PICIFORMES,Picidae,Colaptes auratus,0.1289,0.3103,2.8285,Colaptes auratus,Picidae,Piciformes,131.5,24.8,151.8,37.5,105.3,28.4,38.4,2,Generalist,both
PICIFORMES,Picidae,Colaptes chrysoides,0.1239,0.3135,2.8163,Colaptes chrysoides,Picidae,Piciformes,111.0,27.5,138.4,38.0,94.4,26.4,36.3,1,Terrestrial,both
PICIFORMES,Picidae,Dendrocopos major,0.2377,0.4606,2.72,Dendrocopos major,Picidae,Piciformes,74.9,29.3,136.2,40.8,88.0,23.9,27.9,1,Insessorial,both
PICIFORMES,Picidae,Dryocopus pileatus,0.1898,0.3277,3.193,,,,,,,,,,,,,left_only
PICIFORMES,Picidae,Jynx torquilla,0.113,0.3484,2.0917,Jynx torquilla,Picidae,Piciformes,35.0,27.1,87.4,23.6,68.2,19.6,17.3,3,Terrestrial,both
PICIFORMES,Picidae,Melanerpes aurifrons,0.1473,0.336,2.5682,Melanerpes aurifrons,Picidae,Piciformes,80.8,24.2,129.1,31.2,78.1,22.8,34.7,1,Insessorial,both
PICIFORMES,Picidae,Melanerpes carolinus,0.1435,0.3829,2.5769,Melanerpes carolinus,Picidae,Piciformes,69.5,28.2,127.2,35.5,76.8,21.1,32.6,1,Insessorial,both
PICIFORMES,Picidae,Melanerpes erythrocephalus,0.1092,0.3596,2.5616,Melanerpes erythrocephalus,Picidae,Piciformes,71.6,29.1,139.7,40.6,83.3,20.6,27.3,1,Insessorial,both
PICIFORMES,Picidae,Melanerpes formicivorus,0.0807,0.3047,2.4851,Melanerpes formicivorus,Picidae,Piciformes,79.6,28.0,139.8,40.1,84.5,21.8,26.9,1,Insessorial,both
PICIFORMES,Picidae,Melanerpes lewis,0.1136,0.3239,2.63,Melanerpes lewis,Picidae,Piciformes,105.8,31.4,166.8,52.0,98.8,24.1,30.4,3,Insessorial,both
PICIFORMES,Picidae,Melanerpes uropygialis,0.1281,0.3693,2.4775,Melanerpes uropygialis,Picidae,Piciformes,64.7,21.8,131.4,28.6,90.6,19.9,29.5,1,Insessorial,both
PICIFORMES,Picidae,Picoides albolarvatus,0.1426,0.3674,2.5023,,,,,,,,,,,,,left_only
PICIFORMES,Picidae,Picoides arcticus,0.096,0.3338,2.4766,Picoides arcticus,Picidae,Piciformes,69.2,25.2,128.8,32.4,89.4,21.7,31.2,1,Insessorial,both
PICIFORMES,Picidae,Picoides nuttallii,0.1111,0.3458,2.1624,,,,,,,,,,,,,left_only
PICIFORMES,Picidae,Picoides pubescens,0.1258,0.2944,1.9212,,,,,,,,,,,,,left_only
PICIFORMES,Picidae,Picoides scalaris,0.159,0.3899,2.1111,,,,,,,,,,,,,left_only
PICIFORMES,Picidae,Picoides tridactylus,0.1333,0.2656,2.2915,Picoides tridactylus,Picidae,Piciformes,65.5,29.4,120.9,35.9,81.3,19.8,29.7,1,Insessorial,both
PICIFORMES,Picidae,Picoides villosus,0.1187,0.3353,2.4228,,,,,,,,,,,,,left_only
PICIFORMES,Picidae,Picus canus,0.2306,0.3719,2.8684,Picus canus,Picidae,Piciformes,137.0,25.8,146.6,37.9,106.7,24.8,38.3,1,Insessorial,both
PICIFORMES,Picidae,Picus viridis,0.2014,0.4624,3.2817,Picus viridis,Picidae,Piciformes,176.0,24.7,165.4,41.0,103.0,29.0,45.0,1,Terrestrial,both
PICIFORMES,Picidae,Sphyrapicus nuchalis,0.1209,0.3882,2.2991,Sphyrapicus nuchalis,Picidae,Piciformes,48.5,31.7,122.8,39.0,75.8,19.9,21.7,3,Insessorial,both
PICIFORMES,Picidae,Sphyrapicus ruber,0.1487,0.4252,2.4077,Sphyrapicus ruber,Picidae,Piciformes,54.8,30.4,126.6,38.4,80.8,21.6,25.8,2,Insessorial,both
PICIFORMES,Picidae,Sphyrapicus thyroideus,0.1153,0.3424,2.3437,Sphyrapicus thyroideus,Picidae,Piciformes,47.6,32.2,135.5,44.3,89.8,20.5,25.2,2,Insessorial,both
PICIFORMES,Picidae,Sphyrapicus varius,0.1166,0.3308,2.1905,Sphyrapicus varius,Picidae,Piciformes,50.3,33.9,124.8,42.2,74.0,20.5,24.8,3,Insessorial,both
PODICIPEDIFORMES,Podicipedidae,Podiceps auritus,0.1176,0.536,4.4575,Podiceps auritus,Podicipedidae,Podicipediformes,453.0,42.2,137.8,57.2,33.2,42.9,30.2,3,Aquatic,both
PODICIPEDIFORMES,Podicipedidae,Podiceps cristatus,0.0995,0.4382,5.045,Podiceps cristatus,Podicipedidae,Podicipediformes,731.0,42.9,183.6,79.0,40.7,60.9,57.5,1,Aquatic,both
PODICIPEDIFORMES,Podicipedidae,Podiceps grisegena,0.1229,0.5738,5.6156,Podiceps grisegena,Podicipedidae,Podicipediformes,1023.0,40.9,167.1,66.8,32.0,54.4,48.1,3,Aquatic,both
PODICIPEDIFORMES,Podicipedidae,Podiceps major,0.108,0.523,5.7983,Podiceps major,Podicipedidae,Podicipediformes,1646.0,41.7,181.4,80.0,41.2,67.7,82.0,3,Aquatic,both
PODICIPEDIFORMES,Podicipedidae,Podiceps nigricollis,0.1063,0.4736,4.3948,Podiceps nigricollis,Podicipedidae,Podicipediformes,412.4,44.0,127.2,55.1,28.0,39.6,26.2,3,Aquatic,both
PODICIPEDIFORMES,Podicipedidae,Podilymbus podiceps,0.0985,0.4591,4.3253,Podilymbus podiceps,Podicipedidae,Podicipediformes,411.9,34.0,125.6,41.8,32.6,37.1,28.8,2,Aquatic,both
PODICIPEDIFORMES,Podicipedidae,Tachybaptus dominicus,0.0477,0.4375,3.3441,Tachybaptus dominicus,Podicipedidae,Podicipediformes,132.6,23.4,97.0,23.0,22.7,29.1,23.1,1,Aquatic,both
PODICIPEDIFORMES,Podicipedidae,Tachybaptus ruficollis,0.0831,0.4704,3.7323,Tachybaptus ruficollis,Podicipedidae,Podicipediformes,169.4,32.2,100.0,31.6,29.1,35.4,23.9,1,Aquatic,both
PROCELLARIIFORMES,Diomedeidae,Diomedea epomophora,0.1668,0.5967,13.1383,Diomedea epomophora,Diomedeidae,Procellariiformes,8905.6,56.4,662.5,372.5,276.2,120.0,186.5,2,Aquatic,both
PROCELLARIIFORMES,Diomedeidae,Diomedea exulans,0.1925,0.62,13.6912,Diomedea exulans,Diomedeidae,Procellariiformes,6961.3,66.7,634.5,417.8,181.3,115.1,162.3,2,Aquatic,both
PROCELLARIIFORMES,Diomedeidae,Phoebastria albatrus,0.1359,0.5365,11.418,Phoebastria albatrus,Diomedeidae,Procellariiformes,4411.0,66.3,549.2,364.8,147.0,92.3,135.0,2,Aquatic,both
PROCELLARIIFORMES,Diomedeidae,Phoebastria immutabilis,0.1848,0.5738,10.8648,Phoebastria immutabilis,Diomedeidae,Procellariiformes,3145.9,66.2,474.4,313.0,147.2,82.6,108.0,2,Aquatic,both
PROCELLARIIFORMES,Diomedeidae,Phoebastria irrorata,0.1158,0.5548,10.9743,Phoebastria irrorata,Diomedeidae,Procellariiformes,3376.4,63.4,534.5,336.0,138.5,101.2,151.1,2,Generalist,both
PROCELLARIIFORMES,Diomedeidae,Phoebastria nigripes,0.1585,0.5606,11.0001,Phoebastria nigripes,Diomedeidae,Procellariiformes,3188.4,64.7,476.0,313.2,136.0,87.4,101.2,2,Aquatic,both
PROCELLARIIFORMES,Diomedeidae,Thalassarche bulleri,0.0576,0.4143,9.8397,Thalassarche bulleri,Diomedeidae,Procellariiformes,2781.5,66.4,501.2,327.5,207.6,77.5,121.9,2,Aquatic,both
PROCELLARIIFORMES,Diomedeidae,Thalassarche chlororhynchos,0.1497,0.54,10.925,Thalassarche chlororhynchos,Diomedeidae,Procellariiformes,2128.8,67.5,465.0,313.8,186.0,71.0,113.0,2,Aquatic,both
PROCELLARIIFORMES,Diomedeidae,Thalassarche chrysostoma,0.1482,0.5331,11.0909,Thalassarche chrysostoma,Diomedeidae,Procellariiformes,3499.0,64.9,518.0,341.0,189.2,81.4,116.0,2,Aquatic,both
PROCELLARIIFORMES,Diomedeidae,Thalassarche melanophrys,0.1971,0.5908,10.3789,,,,,,,,,,,,,left_only
PROCELLARIIFORMES,Hydrobatidae,Halocyptena microsoma,0.0934,0.3394,2.5802,,,,,,,,,,,,,left_only
PROCELLARIIFORMES,Hydrobatidae,Hydrobates pelagicus,0.0622,0.3166,2.8192,Hydrobates pelagicus,Hydrobatidae,Procellariiformes,25.2,59.0,119.0,69.8,54.6,22.2,13.7,3,Aerial,both
PROCELLARIIFORMES,Hydrobatidae,Oceanodroma furcata,0.0889,0.3236,3.2253,,,,,,,,,,,,,left_only
PROCELLARIIFORMES,Hydrobatidae,Oceanodroma homochroa,0.0995,0.3095,2.9808,,,,,,,,,,,,,left_only
PROCELLARIIFORMES,Hydrobatidae,Oceanodroma leucorhoa,0.0626,0.3483,3.16,,,,,,,,,,,,,left_only
PROCELLARIIFORMES,Hydrobatidae,Oceanodroma melania,0.1071,0.3705,3.5684,,,,,,,,,,,,,left_only
PROCELLARIIFORMES,Oceanitidae,Pelagodroma marina,0.1011,0.3721,3.6912,Pelagodroma marina,Oceanitidae,Procellariiformes,47.2,54.1,158.2,86.2,73.4,40.6,21.1,3,Aerial,both
PROCELLARIIFORMES,Procellariidae,Bulweria bulwerii,0.2208,0.3937,4.0903,Bulweria bulwerii,Procellariidae,Procellariiformes,99.0,62.1,203.2,126.0,110.8,26.9,21.6,2,Aquatic,both
PROCELLARIIFORMES,Procellariidae,Calonectris leucomelas,0.163,0.5493,7.855,Calonectris leucomelas,Procellariidae,Procellariiformes,580.0,61.0,319.2,195.0,131.8,48.2,48.9,3,Generalist,both
PROCELLARIIFORMES,Procellariidae,Fulmarus glacialis,0.1653,0.4954,7.3693,Fulmarus glacialis,Procellariidae,Procellariiformes,611.9,51.1,321.1,162.5,134.9,48.8,41.3,3,Aquatic,both
PROCELLARIIFORMES,Procellariidae,Halobaena caerulea,0.1664,0.4037,4.8556,Halobaena caerulea,Procellariidae,Procellariiformes,202.0,62.0,206.2,128.0,77.0,31.6,29.9,2,Generalist,both
PROCELLARIIFORMES,Procellariidae,Macronectes giganteus,0.1922,0.6018,10.6605,Macronectes giganteus,Procellariidae,Procellariiformes,3591.7,44.8,493.6,217.5,178.2,85.4,91.6,2,Generalist,both
PROCELLARIIFORMES,Procellariidae,Pachyptila turtur,0.1683,0.2908,4.4276,Pachyptila turtur,Procellariidae,Procellariiformes,137.0,55.1,173.8,95.8,81.2,30.0,25.6,2,Generalist,both
PROCELLARIIFORMES,Procellariidae,Pagodroma nivea,0.0821,0.3614,5.5105,Pagodroma nivea,Procellariidae,Procellariiformes,268.0,62.8,247.6,151.8,105.4,32.0,23.6,2,Aerial,both
PROCELLARIIFORMES,Procellariidae,Procellaria aequinoctialis,0.1864,0.433,8.1064,Procellaria aequinoctialis,Procellariidae,Procellariiformes,1213.0,60.3,382.6,233.5,120.4,62.3,54.4,3,Aquatic,both
PROCELLARIIFORMES,Procellariidae,Procellaria cinerea,0.2448,0.5514,7.4069,Procellaria cinerea,Procellariidae,Procellariiformes,1131.0,60.5,325.8,195.5,99.8,56.7,49.7,2,Generalist,both
PROCELLARIIFORMES,Procellariidae,Pterodroma leucoptera,0.1382,0.3154,4.9623,Pterodroma leucoptera,Procellariidae,Procellariiformes,147.1,66.5,212.0,141.0,90.0,28.9,25.2,2,Generalist,both
PROCELLARIIFORMES,Procellariidae,Puffinus bulleri,0.2392,0.52,6.529,,,,,,,,,,,,,left_only
PROCELLARIIFORMES,Procellariidae,Puffinus carneipes,0.2988,0.503,7.1107,,,,,,,,,,,,,left_only
PROCELLARIIFORMES,Procellariidae,Puffinus lherminieri,0.139,0.3881,5.0588,Puffinus lherminieri,Procellariidae,Procellariiformes,192.8,55.6,185.3,102.4,77.3,37.4,31.0,2,Aquatic,both
PROCELLARIIFORMES,Procellariidae,Puffinus pacificus,0.234,0.5357,6.8128,,,,,,,,,,,,,left_only
PROCELLARIIFORMES,Procellariidae,Puffinus puffinus,0.1952,0.4854,6.1967,Puffinus puffinus,Procellariidae,Procellariiformes,453.3,61.6,232.5,143.2,73.8,41.7,34.6,3,Generalist,both
PROCELLARIIFORMES,Procellariidae,Puffinus tenuirostris,0.2615,0.5602,6.923,,,,,,,,,,,,,left_only
PSITTACIFORMES,Cacatuidae,Cacatua sanguinea,0.2154,0.4182,4.3862,Cacatua sanguinea,Cacatuidae,Psittaciformes,523.7,37.4,256.2,95.8,121.8,24.2,34.0,1,Terrestrial,both
PSITTACIFORMES,Cactuidae,Calyptorhynchus baudinii,0.216,0.3823,4.8021,,,,,,,,,,,,,left_only
PSITTACIFORMES,Psittacidae,Forpus conspicillatus,0.0238,0.1903,1.7541,Forpus conspicillatus,Psittacidae,Psittaciformes,26.4,38.4,77.2,30.5,38.8,9.9,13.5,1,Generalist,both
PSITTACIFORMES,Psittacidae,Micropsitta keiensis,0.0677,0.2736,1.6724,Micropsitta keiensis,Psittacidae,Psittaciformes,12.1,36.5,59.6,21.5,26.8,7.9,10.0,1,Insessorial,both
PSITTACIFORMES,Psittacidae,Platycercus icterotis,0.0931,0.3882,2.8912,Platycercus icterotis,Psittacidae,Psittaciformes,63.3,42.9,134.0,57.5,140.0,16.0,15.6,1,Insessorial,both
PSITTACIFORMES,Psittacidae,Prosopeia tabuensis,0.0976,0.2218,3.5644,Prosopeia tabuensis,Psittacidae,Psittaciformes,232.0,28.3,235.2,67.1,211.6,26.8,37.6,1,Insessorial,both
PTEROCLIDIFORMES,Pteroclidae,Pterocles alchata,0.0285,0.4855,4.6293,Pterocles alchata,Pteroclidae,Pterocliformes,275.8,61.5,194.0,120.2,142.0,27.6,17.9,2,Terrestrial,both
PTEROCLIDIFORMES,Pteroclidae,Pterocles namaqua,0.0355,0.4601,3.6725,Pterocles namaqua,Pteroclidae,Pterocliformes,177.0,61.9,163.6,100.5,100.6,23.6,17.9,2,Terrestrial,both
PTEROCLIDIFORMES,Pteroclidae,Pterocles orientalis,0.0413,0.4703,4.764,Pterocles orientalis,Pteroclidae,Pterocliformes,404.9,63.7,228.2,145.5,90.2,25.7,19.7,2,Terrestrial,both
RHEIFORMES,Rheidae,Rhea americana,0.1021,0.4482,13.3388,Rhea americana,Rheidae,Struthioniformes,23000.0,0.1,604.5,0.3,62.0,308.0,86.5,1,Terrestrial,both
RHEIFORMES,Rheidae,Rhea pennata,0.0864,0.4994,13.2265,Rhea pennata,Rheidae,Struthioniformes,23900.0,0.1,629.5,0.4,56.8,292.5,68.6,1,Terrestrial,both
SPHENISCIFORMES,Spheniscidae,Aptenodytes patagonicus,0.257,0.4358,10.0247,Aptenodytes patagonicus,Spheniscidae,Sphenisciformes,11731.1,3.7,167.2,6.2,63.8,52.2,105.6,2,Aquatic,both
SPHENISCIFORMES,Spheniscidae,Eudyptes chrysocome,0.2104,0.3812,7.0078,Eudyptes chrysocome,Spheniscidae,Sphenisciformes,2327.9,6.5,97.9,6.3,87.4,25.7,49.9,2,Aquatic,both
